Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-09-10,2881.39,2886.93,2875.94,2877.13,1517444444
2018-09-11,2871.57,2892.52,2866.78,2887.89,1610922222
2018-09-12,2888.29,2894.65,2879.2,2888.92,1813850000
2018-09-13,2896.85,2906.76,2896.39,2904.18,1808294444
2018-09-14,2906.38,2908.3,2895.77,2904.98,1749888889
2018-09-17,2903.83,2904.65,2886.16,2888.8,1637644444
2018-09-18,2890.74,2911.17,2890.43,2904.31,1708116667
2018-09-19,2906.6,2912.36,2903.82,2907.95,1822233333
2018-09-20,2919.73,2934.8,2919.73,2930.75,1854294444
2018-09-21,2936.76,2940.91,2927.11,2929.67,3115338889
2018-09-24,2921.83,2923.79,2912.63,2919.37,1873450000
2018-09-25,2921.75,2923.95,2913.7,2915.56,1825266667
2018-09-26,2916.98,2931.15,2903.28,2905.97,1882566667
2018-09-27,2911.65,2927.22,2909.27,2914,1700472222
2018-09-28,2910.03,2920.53,2907.5,2913.98,1906833333
2018-10-01,2926.29,2937.06,2917.91,2924.59,1868994444
2018-10-02,2923.8,2931.42,2919.37,2923.43,1889933333
2018-10-03,2931.69,2939.86,2921.36,2925.51,1999283333
2018-10-04,2919.35,2919.78,2883.92,2901.61,1942700000
2018-10-05,2902.54,2909.64,2869.29,2885.57,1849433333
2018-10-08,2877.53,2889.45,2862.08,2884.43,1850177778
2018-10-09,2882.51,2894.83,2874.27,2880.34,1955833333
2018-10-10,2873.9,2874.02,2784.86,2785.68,2500694444
2018-10-11,2776.87,2795.14,2710.51,2728.37,2717016667
2018-10-12,2770.54,2775.77,2729.44,2767.13,2203355556
2018-10-15,2763.83,2775.99,2749.03,2750.79,1833411111
2018-10-16,2767.05,2813.46,2766.91,2809.92,1904633333
2018-10-17,2811.67,2816.94,2781.81,2809.21,1845394444
2018-10-18,2802,2806.04,2755.18,2768.78,2009133333
2018-10-19,2775.66,2797.77,2760.27,2767.78,1981383333
2018-10-22,2773.94,2778.94,2749.22,2755.88,1837300000
2018-10-23,2721.03,2753.59,2691.43,2740.69,2415877778
2018-10-24,2737.87,2742.59,2651.89,2656.1,2616283333
2018-10-25,2674.88,2722.7,2667.84,2705.57,2574872222
2018-10-26,2667.86,2692.38,2628.16,2658.69,2668416667
2018-10-29,2682.65,2706.85,2603.54,2641.25,2596500000
2018-10-30,2640.68,2685.43,2635.34,2682.63,2836877778
2018-10-31,2705.6,2736.69,2705.6,2711.74,2840233333
2018-11-01,2717.58,2741.67,2708.85,2740.37,2615788889
2018-11-02,2745.45,2756.55,2700.44,2723.06,2354405556
